TAZ,Poly,Area,Weight,GenEdge,PedEdge
-4101,-364097,342,0.0017439903723572426,-361829#0,-361829#0
-4101,-362527,924,0.0047118336375967605,--362598#8,--362598#8
-4101,-361502,5749,0.029316376171584176,-362598#5,-363895
-4101,-363620,30,0.00015298161161028445,--361829#0,--361829#0
-4101,-364090,358,0.001825580565216061,-363258#2,-363258#2
-4101,-361905,311,0.001585909373693282,-363117,-363117
-4101,-362652,206,0.0010504737330572864,-363617#4,--362163
-4101,-364911,860,0.004385472866161488,-361848#8,-361160#0
-4101,-362196,772,0.003936726805437986,--364126#0,--361413
-4101,-364353,82,0.00041814973840144414,-361935#6,-361014#1
-4101,-361508,160,0.0008159019285881837,-361638#8,-361638#8
-4101,-364121,1312,0.006690395814423106,-363537#0,-363254#0
-4101,-362139,357,0.001820481178162385,-360628#1,-360628#1
-4101,-364714,293,0.0014941204067271114,-361638#10,-361638#10
-4101,-360798,287,0.0014635240844050545,-361746#1,-361130
-4101,-360591,10,5.099387053676148e-05,-362943#0,-362915#4
-4101,-361768,666,0.0033961917777483148,--361304#1,-363946
-4101,-364007,1415,0.0072156326809517495,--363873#0,-364422#0
-4101,-362236,38,0.00019377670803969363,-362930#12,-361985#0
-4101,-364586,390,0.0019887609509336977,--361774#1,--361774#1
-4101,-361722,1149,0.005859195724673894,-361728#2,-362030#4
-4101,-363646,328,0.0016725989536057766,-361304#1,-364216#0
-4101,-364578,455,0.0023202211094226475,-363700#5,-363564
-4101,-361858,135,0.00068841725224628,-361848#16,-362630#2
-4101,-360699,1395,0.007113644939878227,-363258#5,-363258#5
-4101,-363623,343,0.0017490897594109188,-361829#0,-361829#0
-4101,-360566,343,0.0017490897594109188,-360628#1,-360628#1
-4101,-363480,723,0.0036868568398078553,-361240#1,-364212
-4101,-364297,1348,0.006873973748355447,-361728#2,-362030#4
-4101,-364092,7128,0.03634843091860358,-363808#13,-361473#0
-4101,-363408,222,0.0011320639259161048,-361848#0,--360712#0
-4101,-362130,3704,0.01888812964681645,-363808#14,--361473#0
-4101,-361309,1059,0.005400250889843041,-363537#2,-364392#6
-4101,-364210,21,0.00010708712812719912,-363360#3,-362915#2
-4101,-363855,200,0.0010198774107352297,-361746#1,-361130
-4101,-361458,153,0.0007802062192124507,-361746#1,-361130
-4101,-363984,1520,0.007751068321587745,-361240#1,-363297
-4101,-363847,1217,0.006205954044323872,-362985#2,-362528#1
-4101,-361600,501,0.00255479291389175,-364715,-364715
-4101,-362015,287,0.0014635240844050545,-361829#0,-361829#0
-4101,-360809,232,0.0011830577964528663,-361848#0,-363564
-4101,-364522,181,0.0009229890567153829,-361746#1,-361130
-4101,-362894,756,0.003855136612579168,-362598#3,-362598#3
-4101,-362410,698,0.0035593721634659516,-362423#2,-362423#2
-4101,-360651,1434,0.007312521034971597,-361848#8,-364303#2
-4101,-361369,343,0.0017490897594109188,-360628#1,-360628#1
-4101,-363298,351,0.001789884855840328,-360628#1,-360628#1
-4101,-364059,197,0.0010045792495742012,-361848#0,--362163
-4101,-361259,343,0.0017490897594109188,-360628#1,-360628#1
-4101,-362814,1643,0.008378292929189912,-363258#5,-363258#5
-4101,-364879,184,0.0009382872178764112,-361746#0,-361746#0
-4101,-362279,152,0.0007751068321587745,-363949#2,-363949#2
-4101,-361921,229,0.001167759635291838,--361774#0,--361774#0
-4101,-361283,3318,0.01691976624409746,-360831#4,-360831#4
-4101,-361375,889,0.0045333550907180956,-361969#3,-361969#3
-4101,-362667,1055,0.005379853341628336,-363537#0,-361160#0
-4101,-362747,302,0.0015400148902101967,-361638#9,-361638#9
-4101,-361471,259,0.0013207412469021223,-363617#4,--360712#0
-4101,-362409,202,0.001030076184842582,-363537#5,-363254#4
-4101,-360912,485,0.002473202721032932,-363700#6,--361048
-4101,-361710,21,0.00010708712812719912,-363360#3,-362915#1
-4101,-361361,335,0.0017082946629815097,--361829#0,--361829#0
-4101,-362476,1371,0.006991259650589999,-364014#7,-364014#7
-4101,-362111,317,0.001616505696015339,-363360#8,-363666
-4101,-364741,1366,0.006965762715321618,--364126#2,--364126#2
-4101,-362955,118,0.0006017276723337855,--361829#0,--361829#0
-4101,-363765,3197,0.016302740410602645,--364126#2,--364126#2
-4101,-363902,3287,0.0167616852454335,-364153,-361504
-4101,-364095,540,0.00275366900898512,-362943#5,-364149#1
-4101,-360703,425,0.002167239497812363,-363700#5,--361048
-4101,-361649,216,0.001101467603594048,-361848#0,-363564
-4101,-363249,3247,0.01655770976328645,--364233#0,--364233#0
-4101,-362676,2171,0.011070769293530918,-363700#6,--361473#0
-4101,-361539,343,0.0017490897594109188,-361829#0,-361829#0
-4101,-364692,721,0.003676658065700503,-363963,-363963
-4101,-363640,338,0.001723592824142538,-362943#6,-362124#1
-4101,-364337,342,0.0017439903723572426,-364675#1,-364675#1
-4101,-362028,110,0.0005609325759043763,-362472,-361130
-4101,-362385,206,0.0010504737330572864,-363700#5,--361048
-4101,-361124,2803,0.014293581911454243,-362096#14,-361378#14
-4101,-361850,433,0.0022080345942417723,-363258#2,-363258#2
-4101,-364790,45,0.00022947241741542667,--361829#0,--361829#0
-4101,-363584,1054,0.00537475395457466,-362985#0,-362528#2
-4101,-362055,36,0.00018357793393234133,-362930#4,-363502#0
-4101,-364803,343,0.0017490897594109188,-361829#0,-361829#0
-4101,-361741,6549,0.03339588581452509,-363700#6,-362874#3
-4101,-364276,1243,0.006338538107719452,-363258#2,-363258#2
-4101,-360751,308,0.0015706112125322537,-360628#1,-360628#1
-4101,-364811,933,0.004757728121079846,-363537#4,-362038#1
-4101,-361059,343,0.0017490897594109188,-360628#1,-360628#1
-4101,-363128,848,0.004324280221517374,--361969#6,--361969#6
-4101,-364872,343,0.0017490897594109188,-361829#0,-361829#0
-4101,-361167,829,0.0042273918674975266,-360626,-360626
-4101,-362763,1027,0.0052370705041254045,-362985#6,-364686#1
-4101,-364688,626,0.0031922162956012686,--360628#1,--360628#1
-4101,-361094,315,0.0016063069219079866,-362943#6,-364645
-4101,-361071,5047,0.02573660645990352,--360626,--360626
-4101,-361118,4227,0.02155510907588908,--361304#1,-364240#0
-4101,-364184,409,0.0020856493049535444,--361774#1,--361774#1
-4101,-362257,214,0.0010912688294866957,-361746#0,-363310
-4101,-364903,1388,0.007077949230502494,-363258#5,-363258#5
-4101,-361278,343,0.0017490897594109188,-360628#1,-360628#1
-4101,-361581,891,0.004543553864825448,-364745#3,-364745#3
-4101,-360733,1188,0.0060580718197672636,-364014#4,--364149#1
-4101,-361380,1446,0.0073737136796157106,-363537#4,-363254#3
-4101,-362206,19,9.688835401984682e-05,-363360#8,-360936
-4101,-361200,723,0.0036868568398078553,-364745#6,-362959#1
-4101,-362879,342,0.0017439903723572426,-361829#0,-361829#0
-4101,-361817,1635,0.008337497832760502,-363258#5,-363258#5
-4101,-363114,413,0.002106046853168249,-361774#0,-362447#1
-4101,-360618,488,0.00248850088219396,-363597#5,-361407#2
-4101,-363499,752,0.003834739064364463,-361969#0,-361969#0
-4101,-363407,169,0.000861796412071269,-361746#1,-361130
-4101,-362905,13203,0.06732720726968619,-361848#5,-362877#4
-4101,-364331,602,0.003069831006313041,-361969#0,-361969#0
-4101,-363735,1071,0.005461443534487155,-361728#8,-361728#8
-4101,-364345,287,0.0014635240844050545,-361774#1,-361774#1
-4101,-364804,295,0.0015043191808344638,-362930#6,-364635#0
-4101,-362333,579,0.0029525451040784897,-363258#2,-363258#2
-4101,-362377,724,0.0036919562268615314,-364745#6,-364212
-4101,-361872,241,0.0012289522799359518,-361774#1,-361774#1
-4101,-360934,204,0.0010402749589499343,-361774#1,-361774#1
-4101,-361805,309,0.0015757105995859299,-361774#1,-361774#1
-4101,-361472,553,0.00281996104068291,--361829#0,--361829#0
-4101,-363439,343,0.0017490897594109188,-361829#0,-361829#0
-4101,-364909,343,0.0017490897594109188,-361829#0,-361829#0
-4101,-363896,357,0.001820481178162385,-361746#1,-361130
-4101,-363678,7578,0.03864315509275785,--364745#0,--364745#0
-4101,-363599,213,0.0010861694424330196,-361829#0,-361829#0
-4101,-364282,247,0.0012595486022580085,-364233#0,-364233#0
-4101,-362681,1532,0.007812260966231859,-363537#4,-362647
-4101,-362052,319,0.0016267044701226913,-363117,-363117
-4101,-362365,597,0.0030443340710446603,-363537#5,-363254#4
-4101,-364469,512,0.002610886171482188,-361848#0,--362163
-4101,-364777,5384,0.02745509989699238,--364745#2,--363573
-4101,-361209,1823,0.009296182598851618,--363937#0,--364478#1
-4101,-361424,767,0.003911229870169605,-363700#6,--362163
-4101,-364652,2591,0.0132125118560749,--363937#0,-363494
-4101,-362099,1124,0.005731711048331991,--363597#7,--363597#7
-4101,-362868,125,0.0006374233817095185,-362472,-361130
-4101,-364545,343,0.0017490897594109188,-360628#1,-360628#1
-4101,-363187,6676,0.03404350797034197,-363700#12,-362375#0
-4101,-361177,288,0.0014686234714587306,-361746#1,-361130
-4101,-363243,726,0.0037021550009688833,--363873#0,-364422#0
-4101,-363202,249,0.0012697473763653609,-360628#1,-360628#1
-4101,-360557,1080,0.00550733801797024,-362930#6,-362191
-4101,-361707,304,0.001550213664317549,-363537#5,-363254#4
-4101,-363033,210,0.001070871281271991,-361638#7,-361638#7
-4101,-362356,699,0.0035644715505196273,-362943#5,--364149#1
-4101,-363265,868,0.004426267962590897,-360626,-360626
-4101,-361104,718,0.0036613599045394745,-363537#4,-362673#0
-4101,-363422,343,0.0017490897594109188,-360628#1,-360628#1
-4101,-364679,994,0.005068790731354091,-364014#1,-361147
-4101,-364266,220,0.0011218651518087525,--361774#0,--361774#0
-4101,-362325,4904,0.02500739411122783,-363700#6,-362874#3
-4101,-361132,1952,0.00995400352877584,-363700#6,-363185#1
-4101,-363581,660,0.0033655954554262578,-363937#0,-363946
-4101,-362543,471,0.0024018113022814657,-363700#5,--361048
-4101,-361882,111,0.0005660319629580524,-360632#1,-361339
-4101,-361418,2014,0.010270165526103762,--360831#5,--360831#5
-4101,-363012,4321,0.022034451458934637,--364076#1,--364076#1
-4101,-361518,922,0.004701634863489409,--362598#5,-364446#2
-4101,-361586,175,0.0008923927343933259,-361746#1,-361130
-4101,-364393,262,0.0013360394080631508,-362930#4,-363502#0
