TAZ,Poly,Area,Weight,GenEdge,PedEdge
-4111,-361341,1021,0.004645596920528897,-361911,-361911
-4111,-364018,145,0.0006597566635423018,--362240#0,--362240#0
-4111,-364342,3765,0.017130923022322525,-363582#2,-362251#0
-4111,-364333,954,0.004340743841512799,-362170#1,-362170#1
-4111,-364859,399,0.001815468336230196,-363582#4,-363837
-4111,-362103,482,0.0021931221505337205,-363582#4,-363837
-4111,-362908,320,0.001456014705748528,--363085,--363085
-4111,-361211,458,0.0020839210476025806,--363816#0,--363816#0
-4111,-361970,573,0.0026071763324809582,-363816#0,-363816#0
-4111,-361877,280,0.001274012867529962,-360877#1,-360877#1
-4111,-361212,1022,0.004650146966484361,-364289#5,-364289#5
-4111,-362140,539,0.002452474769995177,-363582#4,-361148#1
-4111,-363986,335,0.0015242653950804904,-363582#4,-361148#1
-4111,-361986,232,0.001055610661667683,-362851,-362851
-4111,-364390,359,0.0016334664980116298,--363404,--363404
-4111,-364621,250,0.0011375114888660376,-364897#2,-362392#0
-4111,-364860,436,0.0019838200365823694,-364671#4,-364671#4
-4111,-364374,2545,0.011579866956656262,-363582#2,-361300#2
-4111,-361723,149,0.0006779568473641584,--361411#1,--361411#1
-4111,-363953,1767,0.008039931203305154,--364671#3,-363803#1
-4111,-364853,139,0.0006324563878095169,-362240#0,-362240#0
-4111,-363348,1737,0.007903429824641229,--364671#2,-363338
-4111,-363510,183,0.0008326584098499395,--363085,--363085
-4111,-360845,1527,0.0069479201739937576,-362776,-362776
-4111,-364817,229,0.0010419605238012903,-360885#1,-360885#1
-4111,-362663,255,0.0011602617186433583,-362373,-362373
-4111,-361930,266,0.0012103122241534639,--364823#1,--364823#1
-4111,-364782,151,0.0006870569392750867,-363582#4,-363837
-4111,-363042,694,0.00315773189309212,-362351,-362351
-4111,-362035,201,0.0009145592370482942,--363903#1,--363903#1
-4111,-361024,1649,0.007503025780560384,-363582#3,--363837
-4111,-362737,342,0.0015561157167687395,-360627#2,-363065#8
-4111,-363161,218,0.0009919100182911847,-362851,-362851
-4111,-364145,2560,0.011648117645988224,-361551#0,-361551#0
-4111,-361536,298,0.0013559136947283168,-361911,-361911
-4111,-361629,319,0.001451464659793064,--360581#8,--360581#8
-4111,-360561,132,0.0006006060661212678,--361411#2,--361411#2
-4111,-361114,335,0.0015242653950804904,--362644#1,--362644#1
-4111,-361889,328,0.0014924150733922413,-363582#4,-363837
-4111,-363670,202,0.0009191092830037583,-362355#1,-362355#1
-4111,-362986,150,0.0006825068933196225,-363868#3,-363803#1
-4111,-364279,252,0.0011466115807769659,-362173#3,-362173#3
-4111,-364398,816,0.0037128374996587468,-363582#4,-363582#4
-4111,-361155,1363,0.006201712637297636,--364671#5,--364144
-4111,-364246,821,0.0037355877294360674,-364897#2,-364897#2
-4111,-362614,507,0.002306873299420324,-364897#2,--361856#1
-4111,-364214,287,0.0013058631892182112,-361911,-361911
-4111,-362013,1837,0.008358434420187645,-360655#1,--360982
-4111,-364530,517,0.002352373758974966,--362329#1,--362329#1
-4111,-363520,783,0.0035626859831284297,-361583#0,-361795#1
-4111,-364502,698,0.0031759320769139767,-363582#4,-363582#4
-4111,-362923,180,0.000819008271983547,-360741#0,-361110
-4111,-361102,598,0.002720927481367562,-361911,-361911
-4111,-361479,302,0.0013741138785501733,-363582#4,-363837
-4111,-364611,622,0.0028301285842987013,-362355#0,-361516
-4111,-362838,13754,0.06258133207145392,-362335#2,-362335#2
-4111,-364409,258,0.0011739118565097508,--363816#1,--363816#1
-4111,-364238,6462,0.029402396964209338,-362335#4,-362335#4
-4111,-362227,894,0.00406774108418495,-361551#0,-361551#0
-4111,-363144,913,0.004154191957338769,--362329#1,--362329#1
-4111,-364740,679,0.003089481203760158,-364897#2,-360603
-4111,-363981,847,0.003853888924278135,--362329#3,--362329#3
-4111,-360887,337,0.0015333654869914186,-363582#4,-361148#1
-4111,-361675,300,0.001365013786639245,-363582#4,-361148#1
-4111,-363714,204,0.0009282093749146867,-362373,-362373
-4111,-360548,295,0.0013422635568619242,-362173#3,-362173#3
-4111,-360704,944,0.004295243381958158,--362644#0,--362644#0
-4111,-361163,278,0.0012649127756190338,--361583#2,--361583#2
-4111,-361231,266,0.0012103122241534639,-363085,-363085
-4111,-361573,1599,0.0072755234827871764,-364897#2,--361856#1
-4111,-362486,284,0.0012922130513518186,-363582#4,-363837
-4111,-363138,608,0.002766427940922203,-364897#2,--361856#1
-4111,-363091,1097,0.0049914004131441725,--361911,--361911
-4111,-361315,288,0.0013104132351736753,-363582#4,-363837
-4111,-364539,331,0.0015060652112586336,-361953,-361953
-4111,-363777,1836,0.008353884374232179,-363290#3,-363378#1
-4111,-364543,898,0.004085941268006807,-362329#1,-362329#1
-4111,-361918,145,0.0006597566635423018,--361411#1,--361411#1
-4111,-362684,1425,0.006483815486536414,--360581#5,--360581#5
-4111,-363283,283,0.0012876630053963545,-360885#1,-360885#1
-4111,-360929,1079,0.004909499585945818,-363582#3,--361856#1
-4111,-363982,236,0.0010738108454895394,--360877#1,--360877#1
-4111,-364440,229,0.0010419605238012903,-360885#3,-360885#3
-4111,-362279,152,0.0006916069852305508,-363949#2,-363949#2
-4111,-361898,173,0.000787157950295298,-364850#1,-360654
-4111,-361562,701,0.003189582214780369,-363868#3,-363868#3
-4111,-361084,1834,0.00834478428232125,-364897#2,-364897#2
-4111,-361331,1570,0.007143572150078716,-364897#2,-363970#3
-4111,-362812,331,0.0015060652112586336,--361411#2,--361411#2
-4111,-363133,149,0.0006779568473641584,--361411#2,--361411#2
-4111,-362742,590,0.0026845271137238484,-363582#4,-363582#4
-4111,-361146,316,0.0014378145219266715,--362173#2,--362173#2
-4111,-362574,150,0.0006825068933196225,-360741#0,-361110
-4111,-360629,504,0.0022932231615539317,-363868#3,-363868#3
-4111,-364361,1471,0.006693117600487765,-362327#3,-362327#3
-4111,-362097,279,0.001269462821574498,-363582#4,-361148#1
-4111,-360715,428,0.0019474196689386564,-360581#7,-360581#7
-4111,-363478,324,0.0014742148895703848,-362173#3,-362173#3
-4111,-361205,220,0.001001010110202113,--360885#3,--360885#3
-4111,-361136,135,0.0006142562039876603,--361411#2,--361411#2
-4111,-360600,594,0.0027027272975457053,--364335#0,--364335#0
-4111,-363505,1509,0.006866019346795402,-363582#3,--361856#0
-4111,-364825,2417,0.01099746107435685,-364897#2,-364897#2
-4111,-363702,935,0.0042542929683589805,--362329#1,--362329#1
-4111,-363504,189,0.0008599586855827243,-363085,-363085
-4111,-363004,380,0.0017290174630763772,-362173#4,-362173#4
-4111,-363364,274,0.001246712591797177,-362373,-362373
-4111,-361199,220,0.001001010110202113,-362373,-362373
-4111,-364329,299,0.001360463740683781,-362851,-362851
-4111,-364552,230,0.0010465105697567546,-361583#1,-362823#1
-4111,-364107,152,0.0006916069852305508,-361583#0,-362823#1
-4111,-364771,531,0.0024160744023514636,-361551#0,-361551#0
-4111,-363099,1588,0.00722547297727707,-364897#2,-363970#3
-4111,-361890,1539,0.007002520725459327,-364776#1,-364776#1
-4111,-363305,287,0.0013058631892182112,-360627#1,-360627#1
-4111,-363930,231,0.0010510606157122188,-360682#1,-360682#1
-4111,-361150,293,0.001333163464950996,--361583#2,--361583#2
-4111,-362653,670,0.0030485307901609807,--361411#1,--361411#1
-4111,-362213,343,0.0015606657627242036,-363582#4,-361148#1
-4111,-363598,415,0.0018882690715176223,-360877#1,-360877#1
-4111,-360997,272,0.0012376124998862488,-360682#3,-360682#3
-4111,-362002,675,0.0030712810199383014,-362329#1,-362329#1
-4111,-361379,817,0.003717387545614211,-363582#3,--361856#0
-4111,-363057,1163,0.005291703446204807,-364289#5,-364289#5
-4111,-364541,439,0.0019974701744487617,-362910#4,-363065#4
-4111,-360805,179,0.0008144582260280829,--361953,--361953
-4111,-361164,1810,0.008235583179390112,-363290#3,-361900
-4111,-362032,985,0.004481795266132188,-362329#1,-362329#1
-4111,-363419,724,0.003294233271756045,-363868#3,--363803#2
-4111,-362558,585,0.0026617768839465278,--362351,--362351
-4111,-364242,208,0.0009464095587365432,-363816#0,-363816#0
-4111,-364231,2093,0.009523246184786466,-363290#2,-361305#6
-4111,-360787,346,0.001574315900590596,-362170#3,-362170#3
-4111,-361388,529,0.0024069743104405354,-363582#4,-361148#1
-4111,-364133,1198,0.005450955054646052,-362355#1,-362355#1
-4111,-360924,212,0.0009646097425583998,-364850#1,-364850#1
-4111,-362345,1061,0.004827598758747463,--360581#5,--360581#5
-4111,-364459,497,0.002261372839865683,-363489#1,-361516
-4111,-361057,304,0.0013832139704611016,-363582#4,-363837
-4111,-360864,368,0.0016744169116108072,-364897#2,-364897#2
-4111,-362369,168,0.0007644077205179772,-364868,-364868
-4111,-363469,190,0.0008645087315381886,-363582#4,-363837
-4111,-364159,561,0.0025525757810153883,-363582#3,--363837
-4111,-361997,362,0.0016471166358780224,--363085,--363085
-4111,-364480,2075,0.009441345357588112,-361551#0,-363996
-4111,-362621,217,0.0009873599723357206,-362618#2,-363462
-4111,-361933,174,0.0007917079962507621,--361411#2,--361411#2
-4111,-364129,308,0.0014014141542829583,-364289#4,-364289#4
-4111,-363184,410,0.0018655188417403016,--364289#5,--364289#5
-4111,-363567,1202,0.0054691552384679085,--363404,--363404
-4111,-363782,801,0.0036445868103267844,-360627#1,-360627#1
-4111,-362066,318,0.0014469146138375998,-361911,-361911
-4111,-362920,5505,0.025048002984830148,-362335#2,-362335#2
-4111,-360950,840,0.0038220386025898862,-364897#2,-363996
-4111,-362829,422,0.0019201193932058714,-362618#2,-363260#3
-4111,-362726,1358,0.006178962407520316,--362759,-364927
-4111,-363590,297,0.0013513636487728527,--362173#4,--362173#4
-4111,-363910,192,0.0008736088234491168,-364868,-364868
-4111,-364263,428,0.0019474196689386564,-361953,-361953
-4111,-363061,2217,0.010087451883264022,-362618#8,-361639
-4111,-361034,2151,0.009787148850203388,-363868#3,-363803#2
-4111,-361001,459,0.0020884710935580447,-362351,-362351
-4111,-361268,701,0.003189582214780369,-361411#1,-361411#1
-4111,-361864,236,0.0010738108454895394,--363952,--363952
-4111,-361507,205,0.0009327594208701508,--362351,--362351
-4111,-362632,746,0.003394334282776256,-363404,-363404
-4111,-361619,239,0.001087460983355932,-362164#3,-362164#3
-4111,-363580,797,0.003626386626504928,-364671#4,-364671#4
-4111,-360554,156,0.0007098071690524074,-364493,-364493
-4111,-362730,298,0.0013559136947283168,-363085,-363085
-4111,-363649,832,0.003785638234946173,-360627#1,-360627#1
-4111,-360977,696,0.0031668319850030485,-363582#3,-360889#1
-4111,-360990,199,0.0009054591451373658,-360682#3,-360682#3
-4111,-364445,284,0.0012922130513518186,-362173#3,-362173#3
-4111,-364559,608,0.002766427940922203,-364897#2,-361300#7
-4111,-360793,584,0.0026572268379910636,--362776,--362776
-4111,-361364,188,0.0008554086396272602,-364868,-364868
-4111,-363330,1019,0.004636496828617969,--364493,--364493
-4111,-364290,271,0.0012330624539307847,--364335#2,--364335#2
-4111,-363376,790,0.0035945363048166786,-363582#4,-363582#4
-4111,-364742,280,0.001274012867529962,--362173#4,--362173#4
-4111,-363124,127,0.0005778558363439471,-361621#2,-361621#2
-4111,-361867,576,0.0026208264703473506,-363582#3,--361856#1
