TAZ,Poly,Area,Weight,GenEdge,PedEdge
-812,-62566,688,0.007408763447228713,-63372#1,-63372#1
-812,-63779,282,0.0030367315292420018,--61219#1,-63398#1
-812,-60752,314,0.003381325177950314,-62445#0,-62445#0
-812,-60996,272,0.0029290460140206542,-61030,-61030
-812,-62004,234,0.0025198410561795333,--60030#1,--60030#1
-812,-62280,722,0.007774894198981295,--62824,--62824
-812,-63251,1555,0.016745097616919547,-63761#2,-63761#2
-812,-63762,339,0.003650538966003683,--61688#0,--61688#0
-812,-63319,545,0.005868860579563443,-63998#1,--63433
-812,-61846,254,0.0027352120866222284,-62013#0,-62013#0
-812,-62417,346,0.003725918826658626,--61400#0,--61400#0
-812,-61740,875,0.009422482581867913,--60910#1,--60910#1
-812,-60887,64,0.0006891872974166245,--60708#0,--60708#0
-812,-63974,312,0.0033597880749060443,--61405#0,--61405#0
-812,-61789,145,0.0015614399707095398,-62657,-62657
-812,-59927,79,0.0008507155702486459,-63562#3,-63562#3
-812,-63932,795,0.008560998460097132,-60332#1,-64030#1
-812,-61912,808,0.008700989629884885,-61736#0,-61736#0
-812,-62288,834,0.008980971969460388,-62299#0,-62299#0
-812,-60677,1436,0.015463639985785512,--61279#0,--61279#0
-812,-59770,292,0.0031444170444633493,--63215#2,--63215#2
-812,-60751,479,0.0051581361791025486,-63077#3,-63077#3
-812,-61246,734,0.007904116817246912,--62421#0,--62421#0
-812,-61217,290,0.0031228799414190797,--62840,--62840
-812,-62235,800,0.008614841217707806,--61180#0,--61180#0
-812,-62172,45,0.0004845848184960641,-63077#0,-63077#0
-812,-61171,261,0.002810591947277172,--60775#1,--60775#1
-812,-59977,590,0.006353445398059507,--61400#1,--61400#1
-812,-60880,716,0.007710282889848486,--63906,--63906
-812,-61131,316,0.0034028622809945835,-61957#0,-61957#0
-812,-62771,1435,0.015452871434263377,-63761#0,-63761#0
-812,-63844,276,0.002972120220109193,-60731,-60731
-812,-59815,50,0.0005384275761067379,--62434#4,--62434#4
-812,-60097,286,0.0030798057353305405,--60915,--60915
-812,-63248,285,0.0030690371838084057,-63794,-63794
-812,-61019,746,0.00803333943551253,-63372#2,-63372#2
-812,-60470,64,0.0006891872974166245,-63227#3,-63227#3
-812,-62690,195,0.0020998675468162776,--62657,--62657
-812,-60532,73,0.0007861042611158373,-63877#0,-63877#0
-812,-61239,915,0.009853224642753303,-61147#3,-61147#3
-812,-63903,56,0.0006030388852395465,--62057#5,--62057#5
-812,-60246,290,0.0031228799414190797,-63908#0,-63908#0
-812,-64058,221,0.0023798498863917814,-61083#11,-61083#11
-812,-61267,60,0.0006461130913280854,--61415,--61415
-812,-63301,283,0.0030475000807641366,-63194#12,-63194#12
-812,-62723,266,0.0028644347048878455,--60041#0,--60041#0
-812,-60700,267,0.0028752032564099803,--61561#1,--61561#1
-812,-62705,293,0.003155185595985484,-62512#1,-62512#1
-812,-60019,360,0.0038766785479685127,-64066#0,-64066#0
-812,-60141,634,0.006827261665033437,-60062,-60062
-812,-63232,749,0.008065645090078934,-63938#1,-63938#1
-812,-61578,31,0.0003338250971861775,--62057#0,--62057#0
-812,-60837,28,0.00030151944261977323,--62137,--62137
-812,-61608,235,0.002530609607701668,-61971#1,-61971#1
-812,-63858,6648,0.07158933051915187,-61030,-61030
-812,-63853,578,0.00622422277979389,-63998#0,-63433
-812,-64039,492,0.005298127348890301,-63019#0,-63019#0
-812,-63148,59,0.0006353445398059507,--60233#4,--60233#4
-812,-63896,407,0.004382800469508847,--64049#12,--64049#12
-812,-61633,595,0.0064072881556701804,-59909#1,-59909#1
-812,-61686,353,0.0038012986873135696,-61444,-61444
-812,-63614,1984,0.02136480621991536,-63761#0,-63761#0
-812,-61221,9637,0.10377653101881266,-61723#4,-61723#4
-812,-61502,325,0.003499779244693796,--60552#9,--60552#9
-812,-63822,284,0.0030582686322862714,--63955,--63955
-812,-59797,248,0.00267060077748942,--61210#3,--61210#3
-812,-60920,147,0.0015829770737538094,-60779#2,-59913
-812,-60242,2731,0.029408914206950024,--63200#0,--63200#0
-812,-62719,164,0.0017660424496301003,--62894#1,-60289
-812,-61264,117,0.0012599205280897667,--60800#0,--60800#0
-812,-61482,244,0.002627526571400881,-61971#1,-61971#1
-812,-63850,98,0.0010553180491692062,-63416#1,-63416#1
-812,-61949,293,0.003155185595985484,--59861#1,--59861#1
-812,-63548,44,0.00047381626697392935,--61863#0,--61863#0
-812,-62253,168,0.0018091166557186393,-63215#3,-63215#3
-812,-63499,345,0.0037151502751364912,--61913,--61913
-812,-60162,939,0.010111669879284538,-61400#1,-61400#1
-812,-60675,264,0.002842897601843576,-59921#1,-59921#1
-812,-61004,331,0.003564390553826605,-63562#0,-61193
-812,-60902,607,0.006536510773935798,--62509#0,--62509#0
-812,-61832,475,0.00511506197301401,--60744#1,--60744#1
-812,-62551,263,0.002832129050321441,--60927,--60927
-812,-60267,427,0.004598171499951542,--63591#2,--63591#2
-812,-62922,292,0.0031444170444633493,-61279#0,-61279#0
-812,-63833,431,0.00464124570604008,-60886,-60886
-812,-60047,78,0.0008399470187265111,-63562#3,-63562#3
-812,-63018,261,0.002810591947277172,-63416#1,-63416#1
-812,-61843,355,0.0038228357903578388,-62381,-62381
-812,-61102,310,0.0033382509718617747,--61971#1,--61971#1
-812,-61758,3983,0.04289114071266274,--61527#1,-61278
-812,-60746,285,0.0030690371838084057,--60954,--60954
-812,-61116,476,0.005125830524536145,-61279#0,-61279#0
-812,-60590,500,0.005384275761067379,-60283#1,-60283#1
-812,-59920,335,0.0036074647599151437,-61147#0,-61147#0
-812,-62604,273,0.002939814565542789,--62013#1,--62013#1
-812,-63627,929,0.01000398436406319,--60552#2,--60552#2
-812,-60161,35,0.0003768993032747165,-62057#3,-62057#3
-812,-63751,211,0.002272164371170434,-63416#2,-63416#2
-812,-61836,161,0.001733736795063696,--62098,--62098
-812,-62073,421,0.004533560190818733,--62381,--62381
-812,-61888,902,0.009713233472965552,--62236#1,--62236#1
-812,-60016,969,0.01043472642494858,-62374#1,-62374#1
-812,-60537,319,0.003435167935560988,-62509#1,-62509#1
-812,-60632,339,0.003650538966003683,-61857,-61857
-812,-61904,274,0.0029505831170649234,-62536,-62536
-812,-63455,970,0.010445494976470715,-62999#1,-62999#1
-812,-61086,304,0.0032736396627289664,-63329,-63329
-812,-61272,1161,0.012502288317198454,-60382#2,-60382#2
-812,-59878,31,0.0003338250971861775,-62057#5,-62057#5
-812,-63649,1717,0.01848960296350538,-63444#1,-63444#1
-812,-63360,424,0.0045658658453851374,-62299#0,-62299#0
-812,-62948,106,0.0011414664613462844,--62098,--62098
-812,-60979,489,0.0052658216943238965,-60591,-60591
-812,-62118,1152,0.01240537135349924,-62057#2,-61773
-812,-62599,324,0.0034890106931716614,-60276#10,-61985
-812,-60005,449,0.0048350796334385064,--61700#2,--61700#2
-812,-61539,391,0.00421050364515469,-60225#1,-60225#1
-812,-62272,94,0.0010122438430806673,-61083#3,-61083#3
-812,-60066,357,0.0038443728934021083,--64049#12,--64049#12
-812,-62951,675,0.007268772277440961,-62336,-62336
-812,-62611,100,0.0010768551522134758,--63005#1,--63956
-812,-63113,233,0.0025090725046573985,-63215#1,-63215#1
-812,-62935,277,0.002982888771631328,-61527#2,-61527#2
-812,-60636,455,0.004899690942571314,-63955,-63955
