TAZ,Poly,Area,Weight,GenEdge,PedEdge
-859,-60521,198,0.0010042146584909393,-61860#0,--60879
-859,-59934,345,0.001749767965552394,-63905#0,-63905#0
-859,-60949,894,0.004534181336822726,-60181#3,-60181#3
-859,-60945,1033,0.005239160314248183,-60743#6,-62397#1
-859,-62207,1403,0.007115723059913069,-62264#5,-62264#5
-859,-63172,38,0.00019272806577098835,-60699#12,-60704#0
-859,-63734,1374,0.006968641114982578,--60762#2,--60762#2
-859,-61784,5413,0.02745360578995684,--63381#2,--60139
-859,-62330,207,0.0010498607793314365,-60296#4,--60879
-859,-61579,170,0.0008622045047649478,-61029#1,-59897
-859,-60351,556,0.0028199159097018296,--63905#0,--63905#0
-859,-61855,217,0.0011005786913764334,-61860#0,-62857
-859,-60584,1319,0.006689692598735095,-63940#0,-60244#0
-859,-60846,345,0.001749767965552394,-63905#0,-63905#0
-859,-61121,337,0.0017091936359163965,--63905#0,--63905#0
-859,-61645,1644,0.008338024740197495,-62264#5,-62264#5
-859,-64010,1250,0.006339739005624617,-62264#2,-62264#2
-859,-61292,756,0.003834274150601768,-60181#0,-60181#0
-859,-61744,344,0.0017446961743478944,-63905#0,-63905#0
-859,-59918,45,0.0002282306042024862,--63905#0,--63905#0
-859,-64050,892,0.004524037754413727,-63645#1,-61105
-859,-60548,19,9.636403288549417e-05,-63565#8,-62191
-859,-60637,951,0.004823273435479209,-63678#0,-63678#0
-859,-60868,1086,0.005507965248086667,-60699#6,-60613
-859,-62701,311,0.0015773270645994045,-61664#1,-61664#1
-859,-61216,670,0.0033981001070147944,--63645#1,-62420
-859,-61641,21,0.00010650761529449355,-63565#3,-60966#2
-859,-61488,13275,0.06732802823973343,-61860#5,-62831#4
-859,-63623,2818,0.014292307614280136,-61044#14,-59980#14
-859,-61523,1963,0.009955926134432897,-60695#6,-61350#1
-859,-60740,629,0.003190156667630307,--61562#1,--61562#1
-859,-62452,1195,0.006060790489377133,-63478#4,--61270#1
-859,-63765,1155,0.005857918841197146,-63590#2,-62368#4
-859,-61550,3265,0.016559398282691498,--63678#0,--63678#0
-859,-63804,491,0.0024902494814093494,-61235#5,-62500#2
-859,-60514,1454,0.007374384411342554,-63940#3,-60244#2
-859,-61331,288,0.0014606758668959116,-61664#1,-61664#1
-859,-63569,233,0.0011817273506484285,-61860#0,-62857
-859,-62991,895,0.004539253128027225,-63381#3,-63381#3
-859,-61687,201,0.0010194300321044382,-61029#1,-59897
-859,-60483,3215,0.016305808722466515,--60762#2,--60762#2
-859,-61053,242,0.0012273734714889257,-61664#1,-61664#1
-859,-61887,1077,0.0054623191272461695,-63590#8,-63590#8
-859,-62435,664,0.003367669359787796,-60145#0,-62420
-859,-63385,427,0.002165654844321369,-60695#5,--63189
-859,-63465,1541,0.007815630246134027,-63940#3,-60806
