TAZ,Poly,Area,Weight,GenEdge,PedEdge
-2081,-177585,56,0.0006042948095392252,--179228#5,--179228#5
-2081,-177524,105,0.0011330527678860473,--178213,--178213
-2081,-178026,491,0.005298370562209992,-178761#0,-178761#0
-2081,-180587,155,0.0016726017049746413,-179013#2,-179013#2
-2081,-180931,309,0.0033344124312075104,--180894#1,--180894#1
-2081,-181060,937,0.01011114708104025,-180310#1,-180310#1
-2081,-177514,356,0.003841588432070789,--179374,--179374
-2081,-179141,277,0.0029891011114708105,-181340#2,-181340#2
-2081,-178432,318,0.0034315312398834575,-180919#1,-180919#1
-2081,-179468,160,0.0017265565986835005,--178213,--178213
-2081,-179099,426,0.00459695694399482,--181405#2,--181405#2
-2081,-179067,1217,0.013132621128736376,-181340#0,-180465#0
-2081,-177442,289,0.003118592856372073,--179019,--179019
-2081,-178354,2725,0.02940541707132837,--180468#0,--180468#0
-2081,-177470,221,0.0023848063019315854,-179247#11,-179247#11
-2081,-177307,594,0.006409841372612496,-179743#1,-179743#1
-2081,-179473,967,0.010434876443293406,-178542#1,-178542#1
-2081,-178114,28,0.0003021474047696126,--181109,--181109
-2081,-177804,345,0.003722887665911298,--178651,--178651
-2081,-180254,1399,0.015096579259738858,--181472#1,--181472#1
-2081,-179899,281,0.003032265026437898,--178310#1,-178563#1
-2081,-177339,234,0.0025250890255746196,-180894#1,-180894#1
-2081,-179598,725,0.007823459587784612,--177424,--177424
-2081,-177929,31,0.00033452034099492825,--179228#0,--179228#0
-2081,-180278,9617,0.10377684255962016,-179559#4,-179559#4
-2081,-179237,58,0.000625876767022769,--180780#4,--180780#4
-2081,-180637,454,0.004899104348764433,-179504,-179504
-2081,-179211,352,0.0037984245171037013,-181044,-181044
-2081,-181563,330,0.00356102298478472,-179522#0,-178218
-2081,-179270,585,0.006312722563936549,--177491#0,--177491#0
-2081,-178299,927,0.010003237293622532,--178450#2,--178450#2
-2081,-181046,793,0.008557246142225099,-181156#1,-178287#1
-2081,-179326,291,0.0031401748138556165,--181143#2,--181143#2
-2081,-180350,1433,0.015463472536959103,--179021#0,--179021#0
-2081,-181364,284,0.0030646379626632137,-179356,-179356
-2081,-178918,448,0.004834358476313801,--180645#2,--180645#2
-2081,-177449,234,0.0025250890255746196,--177780#1,--177780#1
-2081,-180874,1150,0.012409625553037661,-179228#2,-177766
-2081,-177330,290,0.0031293838351138447,-178600#0,-178600#0
-2081,-178030,248,0.002676162727959426,--178760#3,--178760#3
-2081,-178342,195,0.0021042408546455165,--178374,--178374
-2081,-180374,264,0.002848818387827776,-180919#3,-180919#3
-2081,-180681,168,0.0018128844286176757,-181143#3,-181143#3
-2081,-178514,275,0.0029675191539872666,-179009,-179009
-2081,-180956,731,0.007888205460235243,-179071#9,-179071#9
-2081,-180306,282,0.0030430560051796698,-178009#12,-178009#12
-2081,-179840,44,0.00047480306463796267,--177603#0,--177603#0
-2081,-177538,267,0.0028811913240530916,--177491#1,--177491#1
-2081,-178905,544,0.005870292435523902,-178225#1,--180378
-2081,-178949,60,0.0006474587245063128,--181392,--181392
-2081,-179368,244,0.0026329988129923385,-180894#1,-180894#1
-2081,-180162,271,0.002924355239020179,--177441#1,--177441#1
-2081,-180657,260,0.0028056544728606884,--181206#1,--181206#1
-2081,-180712,1980,0.02136613790870832,-179852#0,-179852#0
-2081,-181018,747,0.008060861120103593,-181215#1,-181215#1
-2081,-181220,78,0.0008416963418582065,-179522#3,-179522#3
-2081,-181465,293,0.0031617567713391605,--178362#1,--178362#1
-2081,-181318,734,0.007920578396460558,-181642#1,-181642#1
-2081,-180444,261,0.00281644545160246,-179013#1,-179013#1
-2081,-181229,605,0.006528542138771987,--180919#0,--180919#0
-2081,-178865,478,0.005158087838566958,-177982#3,-177982#3
-2081,-177447,40,0.00043163914967087513,--180738,--180738
-2081,-181473,741,0.007996115247652962,-180719#0,-180719#0
-2081,-178463,323,0.0034854861335923168,-178402#10,-180817
-2081,-179223,292,0.0031509657925973887,-179678#1,-179678#1
-2081,-178738,97,0.0010467249379518722,-179013#1,-179013#1
-2081,-177894,420,0.004532211071544189,--179374,--179374
-2081,-178125,315,0.003399158303658142,-179959#0,-179959#0
-2081,-181010,313,0.003377576346174598,-180422#0,-180422#0
-2081,-180131,176,0.0018992122585518507,-181143#4,-181143#4
-2081,-179171,359,0.0038739613682961045,-179231#0,-179231#0
-2081,-179364,117,0.0012625445127873098,--180925#0,--180925#0
-2081,-178911,311,0.0033559943886910543,--179438#0,--179438#0
-2081,-179281,264,0.002848818387827776,-181263#1,-181263#1
-2081,-180737,356,0.003841588432070789,--179236#12,--179236#12
-2081,-179332,882,0.009517643250242796,--178310#6,--178310#6
