TAZ,Poly,Area,Weight,GenEdge,PedEdge
-1524,-130066,476,0.002155543278418302,--128657,--128657
-1524,-127343,1352,0.006122467463070472,-127738#2,-127738#2
-1524,-128512,253,0.0011456984231929211,-127604#3,-127604#3
-1524,-130144,509,0.0023049822031825963,-127738#2,--129578#1
-1524,-130531,232,0.001050600925615643,-129947#1,-129947#1
-1524,-127644,207,0.0009373896189760264,-126959#5,-126292#2
-1524,-127227,150,0.0006792678398377003,--128332#2,--128332#2
-1524,-128083,608,0.0027532989774754785,-127081#3,-126902#2
-1524,-128823,237,0.0010732431869435665,--126921#1,--126921#1
-1524,-130555,181,0.000819649860070825,-126959#0,-128886
-1524,-128325,161,0.0007290808147591316,-126860,-126860
-1524,-126889,382,0.0017298687654533434,-127604#4,-127604#4
-1524,-126555,1578,0.007145897675092607,-127738#2,-127196#3
-1524,-129167,252,0.0011411699709273364,-127738#2,-127047#0
-1524,-129255,205,0.000928332714444857,-127125,-127125
-1524,-127792,286,0.0012951373479572151,-130443#4,-129490
-1524,-127736,177,0.0008015360510084863,-127738#2,-128813#2
-1524,-127025,574,0.0025993316004456,-127011,-127011
-1524,-128358,430,0.0019472344742014075,--130097#2,--130097#2
-1524,-130388,132,0.0005977556990571762,-130443#4,-129490
-1524,-130543,2917,0.013209495258710478,--126883#1,--126883#1
-1524,-126741,2024,0.00916558738554337,--129276#5,--129276#5
-1524,-127425,1027,0.004650720476755454,-130617#5,-130617#5
-1524,-129560,361,0.0016347712678760652,--127011,--127011
-1524,-130043,301,0.0013630641319409852,-129336,-129336
-1524,-126376,728,0.0032967132493456385,-127081#3,--126902#2
-1524,-126992,898,0.004066550134495033,-130424#0,-130424#0
-1524,-130639,593,0.0026853721934917084,-130443#4,-130443#4
-1524,-129689,485,0.002196299348808564,-130443#4,-129490
-1524,-127674,332,0.00150344615217411,-128351,-128351
-1524,-126317,500,0.0022642261327923342,-128482#1,-128892
-1524,-126896,299,0.001354007227409816,-129692,-129692
-1524,-127363,333,0.0015079746044396945,--128332#2,--128332#2
-1524,-127251,1516,0.006865133634626357,-130443#3,--129578#0
-1524,-126420,431,0.0019517629264669922,-128351,-128351
-1524,-129773,11105,0.050288462409317745,-127738#2,-127738#2
-1524,-127142,203,0.0009192758099136877,-126382#1,-126382#1
-1524,-128537,787,0.003563891933015134,-130097#0,-129526#1
-1524,-129548,171,0.0007743653374149783,--130023#0,-128180#2
-1524,-126833,1432,0.006484743644317246,--126883#1,--126883#1
-1524,-128139,1370,0.006203979603850996,--128095#5,--128581
-1524,-129037,209,0.0009464465235071957,-128246#0,-128246#0
-1524,-130434,309,0.0013992917500656626,-130617#4,-130617#4
-1524,-128938,219,0.0009917310461630424,-128488#3,-128488#3
-1524,-128555,15568,0.07049894487062212,-129744#5,-129744#5
-1524,-128347,288,0.0013041942524883844,-127778,-127778
-1524,-126508,347,0.0015713729361578799,-127878#3,-127878#3
-1524,-130393,132,0.0005977556990571762,--128332#2,--128332#2
-1524,-128182,193,0.0008739912872578411,-128224,-128224
-1524,-127017,825,0.0037359731191073517,-127738#2,-127738#2
-1524,-127632,206,0.0009328611667104417,--129784,--129784
-1524,-130565,235,0.001064186282412397,--127604#2,--127604#2
-1524,-127286,337,0.0015260884135020333,-130443#4,-127534#1
-1524,-128855,2429,0.01099961055310516,-127738#2,-127738#2
-1524,-129544,457,0.0020695026853721934,-130443#4,--129490
-1524,-127439,365,0.001652885076938404,-130550,-130550
-1524,-130269,1026,0.00464619202448987,-127778,-127778
-1524,-129516,679,0.00307481908833199,-128565#1,-128565#1
-1524,-126670,2161,0.009785985345928469,-127081#3,-126902#2
-1524,-128189,202,0.000914747357648103,--126883#1,--126883#1
-1524,-129414,587,0.0026582014798982004,--129784,--129784
-1524,-129275,678,0.003070290636066405,--128351,--128351
-1524,-129382,299,0.001354007227409816,--127604#4,--127604#4
-1524,-127517,821,0.0037178593100450127,-130443#3,--129578#0
-1524,-128834,441,0.001997047449122839,-130257#4,-126462#4
-1524,-129283,657,0.0029751931384891274,--128095#3,-126902#1
-1524,-126879,802,0.003631818716998904,--127778,--127778
-1524,-129099,412,0.0018657223334208833,--130617#5,--130617#5
-1524,-129301,306,0.0013857063932689085,-130443#4,-129490
-1524,-127307,272,0.0012317390162390298,--129211#2,--129211#2
-1524,-129998,190,0.000860405930461087,-129692,-129692
-1524,-126651,2227,0.010084863195457056,-129815#8,-128123
-1524,-127924,321,0.0014536331772526786,--129692,--129692
-1524,-128308,749,0.0033918107469229166,-130443#3,--129490
-1524,-128058,611,0.0027668843342722326,-127738#2,--129578#1
-1524,-127543,144,0.0006520971262441922,--128332#1,--128332#1
-1524,-127141,274,0.001240795920770199,-129947#3,-129947#3
-1524,-130479,699,0.0031653881336436832,-130443#3,-127979#1
-1524,-130476,712,0.003224258013096284,--128565#1,--128565#1
-1524,-126343,292,0.0013223080615507232,-130443#4,-129490
-1524,-127048,281,0.0012724950866292919,--127604#4,--127604#4
-1524,-128373,289,0.0013087227047539692,-130443#4,-129490
-1524,-130634,191,0.0008649343827266717,-130443#4,-129490
-1524,-129728,2103,0.009523335114524557,-127164#2,-129642#6
-1524,-130545,327,0.0014808038908461867,-130443#4,-127534#1
