TAZ,Poly,Area,Weight,GenEdge,PedEdge
-1482,-129359,921,0.003861440933789495,--127730#1,--127730#1
-1482,-130641,187,0.0007840276380224056,--126483#0,--126483#0
-1482,-128458,628,0.002632991212182196,--128539#8,--126665#3
-1482,-127366,74,0.00031025692627624605,--126960#2,--126960#2
-1482,-127675,677,0.002838431609311062,-128714#1,-128714#1
-1482,-127068,46,0.00019286241363117998,-130579#0,-130579#0
-1482,-127481,309,0.001295532300261622,-128002#20,-127945#20
-1482,-129840,183,0.0007672569933588247,-128164#4,-128164#4
-1482,-126362,203,0.000851110216676729,-129478#0,-129478#0
-1482,-130322,2014,0.008444019588112967,--126405,--126405
-1482,-127898,107,0.00044861474475078823,-128024#1,-128024#1
-1482,-126391,184,0.0007714496545247199,-129399#2,-128761
-1482,-127189,883,0.0037021198094854767,-128152,-128152
-1482,-130352,46,0.00019286241363117998,--129323,--129323
-1482,-129617,641,0.002687495807338834,--130376,--130376
-1482,-126565,236,0.0009894680351512713,-126668#1,-126668#1
-1482,-127624,250,0.0010481652914738043,--127309#1,--127309#1
-1482,-127546,196,0.0008217615885154626,-129093,-129093
-1482,-130063,78,0.0003270275709398269,-129530#0,-129530#0
-1482,-127322,92,0.00038572482726235996,-129481#3,-129481#3
-1482,-127302,148,0.0006205138525524921,-130656#1,-130656#1
-1482,-129241,149,0.0006247065137183873,-128164#1,-128164#1
-1482,-127067,1027,0.004305863017374388,-129399#7,-127840
-1482,-128240,1615,0.006771147782920776,--128374,--128374
-1482,-128671,1799,0.0075425974374454955,--129399#2,--129278
-1482,-130346,128,0.0005366606292345878,--128208,--128208
-1482,-128082,185,0.0007756423156906151,--127998#2,--127998#2
-1482,-129053,339,0.0014213121352384785,-128002#20,-126586
-1482,-129877,323,0.001354229556584155,--129551#2,--129551#2
-1482,-127601,265,0.0011110552089622326,-126717#1,-126717#1
-1482,-127901,5053,0.02118551687126853,--127765#1,--127765#1
-1482,-129748,676,0.0028342389481451668,-129247#1,-129497
-1482,-130407,120,0.000503119339907426,-127435,-127435
