TAZ,Poly,Area,Weight,GenEdge,PedEdge
-1364,-117633,601,0.003531243573547989,-118670,-118670
-1364,-115229,206,0.00121037633302976,--115715,--115715
-1364,-116536,642,0.0037721437175005142,--115416#1,--115416#1
-1364,-115741,720,0.004230441552337025,--118670,--118670
-1364,-117476,457,0.002685155263080584,-118509#2,-114631
-1364,-115796,1800,0.010576103880842564,--116322#2,--114693
-1364,-117972,949,0.005575956990510884,--115422#0,--115422#0
-1364,-117191,336,0.0019742060577572786,--115422#1,--115422#1
-1364,-117204,2723,0.015999294926407944,-118068#10,-118068#10
-1364,-115402,174,0.0010223567084814476,--117244#1,--116889#1
-1364,-117791,289,0.0016980522342019448,-117117#1,-117117#1
-1364,-116815,771,0.004530097828960898,-115537,-115537
-1364,-116485,145,0.0008519639237345398,--116011#1,--116011#1
-1364,-116956,763,0.00448309292282382,-116120,--117786
-1364,-114584,2457,0.014436381797350099,-116363#4,-116835#0
-1364,-118345,1208,0.007097740826698787,--117036,--117036
-1364,-114847,575,0.0033784776286024856,-117036,-117036
-1364,-115971,121,0.0007109492053233057,--117644#1,--117644#1
-1364,-115976,918,0.005393812979229707,--117479#1,--117479#1
-1364,-117434,470,0.002761538235553336,-118696#1,-118696#1
-1364,-118619,992,0.0058286083609976795,-116477#2,-116477#2
-1364,-114386,143,0.0008402126972002703,-117797#0,-117797#0
-1364,-116420,251,0.001474778930050824,--116888,--116888
-1364,-118225,220,0.0012926349187696465,--117927#0,--117927#0
-1364,-116530,1364,0.008014336496371809,--115828,-116417
-1364,-116052,6494,0.03815623255677311,-118519#1,-118519#1
-1364,-114615,1921,0.011287053086165868,-116022#1,-116022#1
-1364,-118351,258,0.0015159082229207674,--115001#0,--115001#0
-1364,-115099,288,0.0016921766209348102,-118670,-118670
-1364,-118145,731,0.0042950732982755075,-115041#2,-115041#2
-1364,-115370,167,0.0009812274156115045,-117550#2,-117550#2
-1364,-117994,119,0.0006991979787890361,-118675#1,-118144
-1364,-115768,332,0.0019507036046887394,-118509#2,-118509#2
-1364,-116454,184,0.0010811128411527954,-114824#1,-114824#1
-1364,-115533,193,0.001133993360557008,--115912#1,--115912#1
-1364,-114680,347,0.002038837803695761,-115540#3,-115540#3
-1364,-118203,244,0.0014336496371808807,-116904#2,-116904#2
-1364,-114505,2521,0.014812421046446722,--116231#0,--116231#0
-1364,-115642,115,0.0006756955257204971,--116189#0,--116189#0
-1364,-114780,204,0.0011986251064954904,--115434#2,--115434#2
