TAZ,Poly,Area,Weight,GenEdge,PedEdge
-1531,-130298,511,0.005506109518781113,-126451,-126451
-1531,-128068,286,0.0030816973040536173,--127850,--127850
-1531,-127417,578,0.006228045600499968,-130211#0,-130616
-1531,-128925,929,0.010010128655474862,--126604#2,--126604#2
-1531,-127070,284,0.0030601469732560397,--130011,--130011
-1531,-127920,716,0.007715018425532832,--127739,--127739
-1531,-129960,105,0.0011313923668728315,--130601,--130601
-1531,-129261,60,0.0006465099239273323,--127620,--127620
-1531,-126609,3981,0.0428959334525785,--130530#1,-127478
-1531,-128033,1030,0.011098420360752537,-128205#2,-128205#2
-1531,-128273,585,0.00630347175829149,--130213#0,--130213#0
-1531,-129452,235,0.002532163868715385,-129729#1,-129729#1
-1531,-128487,807,0.008695558476822619,-130139#0,-130139#0
-1531,-130540,360,0.0038790595435639935,-128643#0,-128643#0
-1531,-126866,381,0.00410533801693856,-127917#12,-127917#12
-1531,-128779,355,0.003825183716570049,-130382,-130382
-1531,-128365,58,0.0006249595931297545,--126350#4,--126350#4
-1531,-130040,221,0.0023813115531323404,-128003#11,-128003#11
-1531,-129117,9630,0.10376484279033683,-130009#4,-130009#4
-1531,-128211,687,0.007402538628967954,-126618#1,-126618#1
-1531,-126880,316,0.0034049522660172834,-126711#0,-126711#0
-1531,-127433,30,0.00032325496196366615,-130290#5,-130290#5
-1531,-129292,968,0.010430360106027627,-128936#1,-128936#1
-1531,-129052,746,0.008038273387496499,-126618#2,-126618#2
-1531,-128732,77,0.0008296877357067431,-126885,-126885
-1531,-129545,726,0.007822770079520721,--126723,--126723
-1531,-130657,50,0.0005387582699394436,--128244#4,--128244#4
-1531,-128709,311,0.003351076439023339,--130162#0,--130162#0
-1531,-129691,117,0.0012606943516582979,--127592#0,--127592#0
-1531,-126406,734,0.007908971402711032,--126924#0,--126924#0
-1531,-127277,1983,0.021367152985798332,-128426#0,-128426#0
-1531,-127211,267,0.0028769691614766286,--130213#1,--130213#1
-1531,-126449,590,0.006357347585285434,--126686#1,--126686#1
-1531,-129341,503,0.005419908195590802,-130530#0,--128720#0
-1531,-128564,73,0.0007865870741115876,-127614#0,-127614#0
-1531,-126870,357,0.0038467340473676273,--128399#2,--128399#2
-1531,-126730,64,0.0006896105855224878,--129898#0,--129898#0
-1531,-127099,35,0.0003771307889576105,-130290#3,-130290#3
-1531,-127117,254,0.002736892011292373,-129567#0,-129567#0
-1531,-129361,304,0.003275650281231817,-127709,-127709
-1531,-130487,314,0.003383401935219706,-126733#0,-126733#0
-1531,-128926,44,0.00047410727754671037,--126494#0,--126494#0
-1531,-126503,233,0.002510613537917807,-127215#1,-127215#1
-1531,-129368,31,0.000334030127362455,--130290#0,--130290#0
-1531,-129650,735,0.00791974656810982,-129192#1,-129192#1
-1531,-126543,1219,0.013134926621123635,-130530#0,-128720#0
-1531,-128530,56,0.0006034092623321768,--130290#5,--130290#5
-1531,-129129,335,0.003609680408594272,-126713#0,-126713#0
-1531,-127678,113,0.0012175936900631424,--130499#0,--130499#0
-1531,-127685,323,0.0034803784238088054,-127127#10,-127350
-1531,-128142,1617,0.017423442449841606,-128822#1,-128720#1
-1531,-126403,64,0.0006896105855224878,-129042#3,-129042#3
-1531,-127779,290,0.0031247979656487727,--126910,--126910
-1531,-129330,595,0.006411223412279379,-127723#1,-127723#1
-1531,-126720,455,0.004902700256448936,-130011,-130011
-1531,-128785,357,0.0038467340473676273,--130382,--130382
-1531,-127524,518,0.005581535676572635,-129494,-129494
-1531,-130131,1218,0.013124151455724846,--129090#2,--129090#2
-1531,-129553,264,0.002844643665280262,-129181#1,-129181#1
-1531,-127442,292,0.0031463482964463503,-126935#1,-126935#1
-1531,-128796,290,0.0031247979656487727,-126946#0,-126946#0
-1531,-129012,883,0.009514471047130574,--129199#6,--129199#6
-1531,-129690,292,0.0031463482964463503,--127215#2,--127215#2
-1531,-128257,491,0.005290606210805336,-129927#0,-129927#0
-1531,-129923,78,0.0008404629011055319,-127181#3,-127181#3
-1531,-129585,273,0.002941620153869362,--129567#1,--129567#1
-1531,-128652,476,0.005128978729823503,-127843#0,-127843#0
