TAZ,Poly,Area,Weight,GenEdge,PedEdge
-1499,-127585,260,0.0015280634734058183,-126849,-126849
-1499,-128922,1058,0.0062180429033206,--127710#0,--127710#0
-1499,-126579,1202,0.007064354980899207,-128616#3,-128616#3
-1499,-128971,305,0.001792535997649133,-128958#1,-128958#1
-1499,-127227,150,0.000881575080811049,--128332#2,--128332#2
-1499,-129134,740,0.004349103732001176,-127658,-127658
-1499,-130602,855,0.0050249779606229795,--129185#3,-129166
-1499,-129950,231,0.0013576256244490156,-126769#3,-126769#3
-1499,-127831,183,0.00107552159858948,--127115#0,--127115#0
-1499,-128739,872,0.005124889803114899,--129185#3,-129166
-1499,-128051,121,0.0007111372318542462,--127629#1,--127629#1
-1499,-126391,184,0.0010813987657948868,-129399#2,-128761
-1499,-130297,189,0.0011107846018219218,--127515,--127515
-1499,-130085,1123,0.006600058771672054,--130296#0,--130296#0
-1499,-127624,250,0.0014692918013517484,--127309#1,--127309#1
-1499,-128401,230,0.0013517484572436085,-128506#1,-128506#1
-1499,-127773,1530,0.008992065824272701,--129602#3,--129602#3
-1499,-127025,574,0.0033734939759036144,-127011,-127011
-1499,-126664,326,0.00191595650896268,--128110,--128110
-1499,-126679,771,0.004531295915368792,-126687,-126687
-1499,-127067,1027,0.006035850719952982,-129399#7,-127840
-1499,-128613,1921,0.011290038201586835,-130511#1,-130511#1
-1499,-128671,1799,0.010573023802527183,--129399#2,--129278
-1499,-129390,673,0.003955333529238907,--128332#1,--128332#1
-1499,-129755,2729,0.016038789303555685,--128363,--128363
-1499,-130655,212,0.0012459594475462826,--127471#0,--130096#0
-1499,-127425,1027,0.006035850719952982,-130617#5,-130617#5
-1499,-129560,361,0.0021216573611519247,--127011,--127011
-1499,-128269,258,0.0015163091389950045,--127471#0,--127471#0
-1499,-127836,1205,0.007081986482515428,--129447,--129447
-1499,-130092,85,0.0004995592124595945,--130087#0,--130087#0
-1499,-127830,131,0.0007699089039083162,-127515,-127515
-1499,-126591,101,0.0005935938877461063,--127962#2,--127962#2
-1499,-128494,2456,0.014434322656479577,-126278#4,-129018#0
-1499,-127961,147,0.0008639435791948281,--127572#1,--127572#1
-1499,-130278,251,0.0014751689685571555,--129937,--129937
-1499,-126368,242,0.0014222744637084925,--130187#0,--130187#0
-1499,-128686,3174,0.0186541287099618,--126450#5,--126450#5
-1499,-130326,234,0.0013752571260652365,--129937,--129937
-1499,-129710,232,0.0013635027916544225,--127572#1,--127572#1
-1499,-126340,1010,0.005935938877461064,-130061#1,-130469
-1499,-130600,13820,0.08122245077872466,-127684#1,--127392#0
-1499,-127320,763,0.004484278577725536,-126988,--126554
-1499,-130000,220,0.0012929767851895385,--127471#0,--127471#0
-1499,-129359,921,0.005412870996179841,--128752#1,--128752#1
-1499,-126913,1128,0.006629444607699089,-130196#1,-127357#1
-1499,-129509,836,0.004913311783720247,-128596#1,-128596#1
-1499,-127705,609,0.0035791948280928594,--127757#2,-130059
-1499,-129739,193,0.0011342932706435499,--128162#1,--128162#1
-1499,-127363,333,0.001957096679400529,--128332#2,--128332#2
-1499,-127909,187,0.0010990302674111078,-126849,-126849
-1499,-128611,185,0.001087275933000294,-128733#0,-128733#0
-1499,-127590,1647,0.009679694387305319,-128478#0,-128478#0
-1499,-130370,236,0.0013870114604760506,-127697,-127697
-1499,-126606,425,0.0024977960622979724,-129918,-129918
-1499,-126719,174,0.0010226270937408169,--127572#1,--130096#1
-1499,-128193,903,0.005307081986482515,-128565#1,-128565#1
-1499,-130434,309,0.0018160446664707611,-130617#4,-130617#4
-1499,-128555,15568,0.09149573905377607,-129744#5,-129744#5
-1499,-127224,189,0.0011107846018219218,-126911#0,-126911#0
-1499,-128266,254,0.0014928004701733764,--127061#1,--127061#1
-1499,-126475,1565,0.009197766676461945,-129399#2,-128584#1
-1499,-126266,989,0.005812518366147517,-128565#1,-128565#1
-1499,-128347,288,0.0016926241551572143,-127778,-127778
-1499,-126508,347,0.0020393770202762266,-127878#3,-127878#3
-1499,-126939,6493,0.03816044666470761,-127684#1,-127684#1
-1499,-130393,132,0.0007757860711137232,--128332#2,--128332#2
-1499,-128900,641,0.003767264178665883,--130089#1,--130089#1
-1499,-129997,1082,0.006359094916250367,-128616#3,-128960
-1499,-127719,178,0.001046135762562445,-128737#0,-128737#0
-1499,-127437,536,0.003150161622098149,--127309#0,--127309#0
-1499,-127632,206,0.0012106964443138407,--129784,--129784
-1499,-129889,243,0.0014281516309138996,-130573#1,-130573#1
