TAZ,Poly,Area,Weight,GenEdge,PedEdge
-1380,-115936,449,0.0020873526882220312,--115323#2,-118446
-1380,-118119,363,0.0016875479417028892,--116134#0,--116134#0
-1380,-117757,647,0.0030078333836963344,-115668#1,-115668#1
-1380,-115128,218,0.0010134585435020106,-115511,-115511
-1380,-115202,101,0.00046953813253992237,--114338,--114338
-1380,-117501,1694,0.007875223727946816,-116514#2,-116514#2
-1380,-118362,237,0.0011017874991283328,-116299#0,-116299#0
-1380,-115525,320,0.0014876455684433184,-115308,-115308
-1380,-118507,276,0.0012830943027823621,-116939#4,-116939#4
-1380,-116718,25,0.00011622231003463425,-115351#0,-115351#0
-1380,-115397,99,0.0004602403477371516,-115551#7,-115551#7
-1380,-116154,445,0.0020687571186164895,-116058,-116058
-1380,-117865,261,0.0012133609167615815,-117869#0,-117869#0
-1380,-117360,416,0.001933939238976314,-115308,-115308
-1380,-116137,876,0.004072429743613584,-117653#8,-117653#8
-1380,-117490,1036,0.004816252527835243,-118280,-118280
-1380,-116596,348,0.0016178145556821088,--116282#1,--116282#1
-1380,-118409,187,0.0008693428790590642,--115576#0,--115576#0
-1380,-116753,95,0.00044164477813161013,--115716#3,-118572
-1380,-117498,213,0.0009902140814950838,-118454,-118454
-1380,-117092,462,0.002147788289440041,-116323,-116323
-1380,-117805,316,0.0014690499988377769,-116134#0,-116134#0
-1380,-117863,2046,0.009511633853234468,--117790#2,-117513
-1380,-116357,108,0.00050208037934962,-117787#3,-115861
-1380,-117868,202,0.0009390762650798447,-115351#13,-115351#13
-1380,-117669,90,0.0004184003161246833,-117049#0,-117049#0
-1380,-116692,317,0.0014736988912391622,-117317#2,--115462#1
-1380,-117215,375,0.0017433346505195137,-116351#2,-116351#2
-1380,-115347,429,0.0019943748401943235,--116771#1,--116771#1
-1380,-115772,345,0.0016038678784779526,-118401#0,-118401#0
-1380,-115138,48,0.00022314683526649775,-116704#11,-116704#11
-1380,-116152,126,0.0005857604425745566,--114565,--114565
-1380,-118341,589,0.002738197624415983,--116523#2,--116523#2
-1380,-115655,164,0.0007624183538272007,-115489#0,-115489#0
-1380,-117549,502,0.0023337439854954557,-117726#1,-117726#1
-1380,-115194,436,0.002026917087004021,--117948#1,--117948#1
-1380,-114803,36,0.00016736012644987333,--116282#6,--116282#6
-1380,-118347,493,0.0022919039538829874,-116907#2,-117985
-1380,-115953,256,0.0011901164547546547,-115226#0,-116607
-1380,-118661,176,0.0008182050626438251,--116235#1,--116235#1
-1380,-114633,60,0.0002789335440831222,--117377#1,--117377#1
-1380,-117727,568,0.0026405708839868903,-116886,-116886
-1380,-114677,206,0.0009576718346853862,--115551#8,--115551#8
-1380,-116810,402,0.0018688547453569186,-116743#2,-116743#2
-1380,-118183,426,0.0019804281629901676,-115623#1,-116060
-1380,-115328,1120,0.0052067594895516146,-117179#0,-116397
-1380,-116933,731,0.0033983403454127055,-115438#1,-115903
