TAZ,Poly,Area,Weight,GenEdge,PedEdge
-2030,-178711,250,0.0010495822662580294,--178410#1,--178410#1
-2030,-179550,7382,0.03099206515806709,-178136#2,-178561
-2030,-179838,97,0.0004072379193081154,-177735#1,-177735#1
-2030,-179853,100,0.0004198329065032117,-178531#0,-178531#0
-2030,-181636,246,0.0010327889499979009,--179585#0,--179585#0
-2030,-177976,844,0.003543389730887107,-180071#2,-180071#2
-2030,-178709,69,0.0002896847054872161,--177979#1,--177979#1
-2030,-177927,48,0.00020151979512154163,-178237#12,-178237#12
-2030,-180093,919,0.003858264410764516,--180418#1,--180418#1
-2030,-181140,542,0.0022754943532474073,--179935#0,--179935#0
-2030,-181455,203,0.0008522608002015198,-177521#0,-177521#0
-2030,-177602,148,0.0006213527016247533,-180928#1,-180928#1
-2030,-177418,70,0.0002938830345522482,-179785#0,-179785#0
-2030,-177767,836,0.00350980309836685,-178898#2,--179946#0
-2030,-181647,2034,0.008539401318275327,-180424,-180424
-2030,-177937,704,0.0029556236617826106,-177727#0,-181108
-2030,-181138,149,0.0006255510306897855,-181307#3,-181307#3
-2030,-178769,627,0.0026323523237751375,--181377#8,--178319#3
-2030,-178824,567,0.0023804525798732106,-180841,-180841
-2030,-178696,1972,0.008279104916243335,-179651#20,-179179
-2030,-179548,4034,0.01693605944833956,--181118#2,--181118#2
-2030,-179417,72,0.00030227969268231247,-177727#2,-177727#2
-2030,-181304,117,0.0004912045006087578,--177957#5,--177957#5
-2030,-178453,154,0.000646542676014946,-178137#0,-178137#0
-2030,-181202,3454,0.014501028590620933,-179046#1,-179046#1
-2030,-178934,67,0.00028128804735715187,--179851#2,--179851#2
-2030,-179128,128,0.000537386120324111,--179339,--179339
-2030,-177658,298,0.001251102061379571,--180939#0,--180939#0
-2030,-179872,172,0.0007221125991855241,-181471,-181471
-2030,-179592,57,0.00023930475670683068,--180939#2,--180939#2
-2030,-180427,9357,0.03928376506150552,--181170#0,--180072#1
-2030,-179784,378,0.0015869683865821402,-177561#1,-177561#1
-2030,-178777,195,0.0008186741676812629,-177434,-177434
-2030,-179331,50,0.00020991645325160586,--179851#2,--179851#2
-2030,-181535,102,0.000428229564633276,-181494#0,-181494#0
-2030,-180914,1026,0.004307485620722952,-177411,-177411
-2030,-180585,139,0.0005835677400394643,-179111,-179111
-2030,-177535,242,0.0010159956337377723,-179094#2,-179094#2
-2030,-181689,75,0.0003148746798774088,-180508#0,-180508#0
-2030,-178823,853,0.003581174692472396,-179094#2,-179094#2
-2030,-180543,236,0.0009908056593475796,--181329,--181329
-2030,-178668,1946,0.0081699483605525,--181377#4,--178319#0
-2030,-180335,52,0.0002183131113816701,-177561#0,-177561#0
-2030,-177397,442,0.0018556614467441959,-179094#2,-179890
-2030,-177883,3270,0.013728536042655023,--179420,--179420
-2030,-178306,173,0.0007263109282505563,--178367#5,-178579
-2030,-181418,3138,0.013174356606070784,-179711,-179711
