TAZ,Poly,Area,Weight,GenEdge,PedEdge
-2036,-181001,1350,0.006121976990436112,-178820#2,-178820#2
-2036,-178414,230,0.0010430034872594856,-180005#1,-180005#1
-2036,-178785,235,0.0010656774761129528,--179770#2,--179770#2
-2036,-178361,1151,0.005219552234068121,-181451#8,--180035
-2036,-180732,171,0.0007754504187885741,--180408#0,-178971#2
-2036,-177612,318,0.0014420656910805062,--181698#8,--181698#8
-2036,-178318,237,0.0010747470716543396,--178377#1,--178377#1
-2036,-179037,600,0.0027208786624160495,-180798,-180798
-2036,-179878,820,0.003718534171968601,-179349#3,--177810#0
-2036,-179354,656,0.002974827337574881,--180782#3,-180856#1
-2036,-181649,170,0.0007709156210178807,-178774#5,-177779#1
-2036,-178757,587,0.002661926291397035,--179003,--179003
-2036,-181565,518,0.0023490252452191894,--179765#1,--179765#1
-2036,-178089,594,0.002693669875791889,-180632#4,-178201#4
-2036,-181593,299,0.0013559045334373314,-180798,-180798
-2036,-179486,190,0.000861611576431749,-179349#4,-180735
-2036,-178510,285,0.0012924173646476236,-179770#3,-179770#3
-2036,-180261,349,0.001582644421972002,--178599,--178599
-2036,-178069,202,0.00091602914968007,-179412#1,-179412#1
-2036,-179320,230,0.0010430034872594856,-180005#3,-180005#3
-2036,-177838,345,0.0015645052308892284,-179349#4,-179123#1
-2036,-178515,1202,0.0054508269203734855,-179412#1,-179412#1
-2036,-180885,289,0.0013105565557303973,-179349#4,-180735
-2036,-178672,319,0.0014466004888511997,-180798,-180798
-2036,-181101,143,0.0006484760812091585,--180718#1,--180718#1
-2036,-179835,430,0.0019499630413981688,-179990,-179990
-2036,-177869,1575,0.00714230648884213,-178820#2,-177432#3
-2036,-177993,575,0.0026075087181487142,-177557#0,-177557#0
-2036,-179905,188,0.0008525419808903622,-179427,-179427
-2036,-178301,267,0.001210791004775142,--177362#1,--177362#1
-2036,-180075,203,0.0009205639474507635,-178090,-178090
-2036,-177363,285,0.0012924173646476236,-179349#4,-180735
-2036,-178726,1605,0.007278350421962933,-178820#2,--177810#1
-2036,-181511,273,0.0012379997913993025,-180934#3,-180934#3
-2036,-180090,216,0.0009795163184697778,-178774#5,-177779#2
-2036,-177426,786,0.003564351047765025,-180698#0,-177351#1
-2036,-178092,326,0.0014783440732460537,-179349#4,-179123#1
-2036,-179603,1362,0.0061763945636844324,--178664,-177866
-2036,-177673,437,0.0019817066257930226,-180782#4,-180782#4
-2036,-178488,334,0.001514622455411601,--180782#5,-181461
-2036,-180213,279,0.001265208578023463,--180698#2,--180698#2
-2036,-179023,281,0.0012742781735648498,-178820#2,-181067#2
-2036,-181488,404,0.00183205829936014,-178820#2,-178820#2
-2036,-180028,835,0.0037865561385290025,-177519#1,-177519#1
-2036,-177322,221,0.001002190307323245,-178090,-178090
-2036,-179012,2425,0.010996884593931534,-178820#2,-178820#2
-2036,-181160,1167,0.005292108998399216,-181278#5,-181278#5
-2036,-177856,168,0.0007618460254764939,-179427,-179427
-2036,-178400,11089,0.05028637247921929,-178820#2,-178820#2
-2036,-178434,281,0.0012742781735648498,-178377#1,-178377#1
-2036,-179205,206,0.0009341683407628437,--179003,--179003
-2036,-178395,179,0.0008117288009541214,--179990,--179990
-2036,-180293,824,0.003736673363051375,-178820#2,-178820#2
-2036,-179188,1594,0.007228467646485305,-178820#2,-177432#3
-2036,-181378,280,0.0012697433757941565,-179349#4,-179123#1
-2036,-181059,1083,0.00491118598566097,-179349#3,--177810#1
-2036,-179218,184,0.0008344027898075885,--179833,--179833
-2036,-180891,947,0.004294453488846665,--179599#0,--179599#0
-2036,-178573,209,0.0009477727340749239,-177557#0,-177557#0
-2036,-179145,1064,0.004825024828017795,--181698#5,--181698#5
-2036,-178706,178,0.000807194003183428,-180944,-180944
-2036,-178274,150,0.0006802196656040124,-178774#0,-181192
-2036,-178966,177,0.0008026592054127346,-178820#2,-181067#2
-2036,-177510,698,0.003165288843944004,-179349#3,-180544#1
-2036,-178843,4762,0.021594706984042047,-179065,-181102
-2036,-177340,161,0.00073010244108164,-179254,-179254
-2036,-179600,320,0.0014511352866218932,-179199#1,-178546
-2036,-179628,916,0.004153874757955169,--179765#1,--179765#1
-2036,-181315,586,0.002657391493626342,--181631,--181631
-2036,-177478,400,0.0018139191082773664,-179349#4,-180735
-2036,-177492,681,0.0030881972818422162,-178820#2,-179122
-2036,-179481,152,0.0006892892611453992,-179505#2,-179505#2
-2036,-180206,417,0.0018910106703791544,-178377#1,-178377#1
-2036,-179557,300,0.0013604393312080247,-180005#1,-180005#1
-2036,-179841,150,0.0006802196656040124,-179690#3,-180856#1
-2036,-180194,5524,0.02505022288531043,-178195#2,-178195#2
-2036,-177645,363,0.00164613159076171,--179833,--179833
-2036,-177683,145,0.0006575456767505453,--180718#1,--180718#1
-2036,-178691,1514,0.006865683824829832,-179349#3,--177810#0
-2036,-178240,292,0.0013241609490424774,-179349#4,-180735
-2036,-180537,320,0.0014511352866218932,--181698#8,--181698#8
-2036,-179043,662,0.0030020361241990413,-179349#3,-180544#0
-2036,-180953,1840,0.008344027898075885,-178820#2,-178820#2
-2036,-179241,205,0.0009296335429921503,-178090,-178090
-2036,-178840,338,0.0015327616464943746,-179349#4,-179123#1
-2036,-177822,800,0.003627838216554733,-180782#4,-180782#4
-2036,-179618,2002,0.009078665136928218,-179349#4,-177831
-2036,-179798,441,0.0019998458168757963,-180632#4,-178201#4
-2036,-178147,1168,0.00529664379616991,-180798,-180798
-2036,-180974,219,0.0009931207117818582,-178637,-178637
-2036,-180893,2224,0.010085390242022157,-181451#8,-177797
-2036,-178945,181,0.0008207983964955083,-178774#0,-181192
-2036,-181666,1655,0.007505090310497603,-179349#3,--180735
-2036,-180930,217,0.0009840511162404714,-181451#2,-181445
-2036,-179620,237,0.0010747470716543396,--178487,--178487
-2036,-181286,456,0.0020678677834361976,-179349#4,--180735
-2036,-180323,382,0.0017322927484048848,-179770#4,-179770#4
-2036,-181217,563,0.0025530911449003933,-179349#3,--180735
-2036,-181237,3778,0.017132465977679725,-179349#2,-178105#0
-2036,-178630,305,0.001383113320061492,-179349#4,-180735
-2036,-178289,499,0.0022628640875760144,-177405#1,-181544
-2036,-181066,637,0.002888666179931706,-179003,-179003
-2036,-180860,152,0.0006892892611453992,-179349#4,-180735
-2036,-181155,183,0.0008298679920368951,--179254,--179254
-2036,-179965,127,0.0005759193168780639,-181208#2,-181208#2
-2036,-178692,294,0.0013332305445838643,--179770#3,--179770#3
-2036,-181178,347,0.0015735748264306152,-178315#3,-178315#3
-2036,-179439,240,0.0010883514649664197,-177590#3,-177590#3
-2036,-179177,174,0.0007890548121006544,--180718#2,--180718#2
-2036,-179387,938,0.0042536403089104245,--179765#1,--179765#1
-2036,-180994,531,0.0024079776162382036,-179349#4,-179123#1
-2036,-179597,2158,0.009786093589156391,-179690#3,-180856#2
-2036,-179329,253,0.0011473038359854342,-179770#3,-179770#3
-2036,-181645,610,0.002766226640122984,-178820#2,--177810#1
-2036,-179173,309,0.0014012525111442656,-181278#4,-181278#4
-2036,-179984,300,0.0013604393312080247,-178637,-178637
-2036,-177469,152,0.0006892892611453992,-180698#0,-179728#1
-2036,-177850,792,0.0035915598343891856,-179349#4,-179349#4
-2036,-179279,1024,0.004643632917190058,-180798,-180798
-2036,-177445,224,0.0010157947006353251,--178186,--178186
-2036,-181479,2913,0.01320986590602992,--178359#1,--178359#1
-2036,-177435,156,0.0007074284522281728,-181272,-181272
-2036,-179479,701,0.0031788932372560845,-179349#4,-179349#4
-2036,-181397,509,0.0023082120652829488,-178820#2,--177810#1
-2036,-179908,131,0.0005940585079608375,-179349#4,-180735
-2036,-180447,13800,0.06258020923556915,-178195#2,-178195#2
-2036,-178780,1025,0.004648167714960751,-181278#5,-181278#5
-2036,-181327,282,0.0012788129713355433,-179412#0,-181544
-2036,-178022,329,0.0014919484665581338,-179349#4,-180735
-2036,-180345,2453,0.011123858931510949,-179925#4,-180344#0
-2036,-179864,303,0.001374043724520105,-179349#4,-180735
-2036,-178675,180,0.0008162635987248149,-179254,-179254
-2036,-177567,212,0.0009613771273870042,-178821#1,-178821#1
-2036,-178447,672,0.0030473841019059756,--180718#1,--180718#1
-2036,-179351,214,0.000970446722928391,-179934#1,-179934#1
-2036,-178396,336,0.0015236920509529878,-179349#4,-179123#1
-2036,-181541,360,0.0016325271974496297,--177562,--177562
-2036,-177755,506,0.0022946076719708684,-179690#3,-179690#3
-2036,-180952,1544,0.007001727757950634,-177642#1,-177642#1
-2036,-181441,459,0.002081472176748278,--177557#0,--177557#0
-2036,-181174,678,0.003074592888530136,-179765#1,-179765#1
-2036,-178856,1430,0.006484760812091585,--181698#5,--181698#5
-2036,-179979,317,0.0014375308933098129,--179770#2,--179770#2
-2036,-178480,1000,0.004534797770693416,-179233#0,-177831
-2036,-180489,221,0.001002190307323245,--180005#3,--180005#3
-2036,-179390,255,0.001156373431526821,-178090,-178090
