TAZ,Poly,Area,Weight,GenEdge,PedEdge
-2075,-181326,2107,0.009810951760104302,-179031#1,-179031#1
-2075,-179675,636,0.00296144533432669,-180451#4,-180451#4
-2075,-178238,294,0.0013689700130378097,-179135#0,-179135#0
-2075,-180509,784,0.003650586701434159,-180928#4,-180928#4
-2075,-179130,628,0.0029241944496181784,--180200,--180200
-2075,-181266,2556,0.01190165766436953,-181372#0,-181372#0
-2075,-181423,90,0.00041907245297075806,--179732#0,--179732#0
-2075,-180777,158,0.0007357049729931086,-180421,-180421
-2075,-180046,297,0.0013829390948035016,-177914#0,-177914#0
-2075,-180840,112,0.0005215123859191656,--179583#1,--179583#1
-2075,-178464,167,0.0007776122182901844,-178629#0,-178629#0
-2075,-178524,726,0.003380517787297448,-178028#6,-177493#1
-2075,-180997,84,0.0003911342894393742,-180397#0,-180397#0
-2075,-180996,367,0.0017088843360029801,-181653#0,-181653#0
-2075,-181695,401,0.0018672005960141554,-181241#2,-181241#2
-2075,-177496,405,0.0018858260383684113,--179924,--179924
-2075,-179961,167,0.0007776122182901844,--181196#0,--181196#0
-2075,-179809,807,0.0037576829949711307,--180203#4,--180203#4
-2075,-179810,567,0.0026401564537157757,-178720,-178720
-2075,-178835,91,0.000423728813559322,-181293#3,-181293#3
-2075,-178159,463,0.002155894952505122,-178236#1,-178236#1
-2075,-180313,650,0.003026634382566586,-177549#4,-177549#4
-2075,-178181,325,0.001513317191283293,-180358#2,-179702
-2075,-177656,2073,0.009652635500093128,--181602#2,--181602#2
-2075,-178352,449,0.0020907059042652265,--180358#2,-180825
-2075,-177711,261,0.0012153101136151985,-181559#0,-181559#0
-2075,-178565,178,0.0008288321847643882,-181602#0,-181602#0
-2075,-181639,696,0.003240826969640529,--177749,--177749
-2075,-178772,393,0.0018299497113056435,-181559#0,-181559#0
-2075,-180426,103,0.0004796051406220898,-181293#1,-181590
-2075,-177633,1415,0.00658875023281803,-178629#3,-178629#3
-2075,-181147,179,0.0008334885453529521,-180875#0,-180875#0
-2075,-177860,285,0.0013270627677407338,--178499#1,--178499#1
-2075,-181240,1069,0.004977649469174893,--177646#0,--177646#0
-2075,-177897,105,0.0004889178617992178,--180358#0,--180358#0
-2075,-181292,2498,0.011631588750232819,--181602#1,-181569
-2075,-179298,5466,0.025451666977090705,-177374#1,-177374#1
-2075,-178343,142,0.0006612032035760849,-180421,-180421
-2075,-180455,99,0.0004609796982678339,-181653#7,-181653#7
-2075,-179137,1129,0.005257031104488732,--181653#7,--181653#7
-2075,-177483,330,0.0015365989942261128,--180714,--180714
-2075,-178436,95,0.0004423542559135779,-179127#0,-179127#0
-2075,-180336,617,0.002872974483143975,--177549#0,--177956
-2075,-177317,104,0.00048426150121065375,-181559#0,-181559#0
-2075,-180183,646,0.0030080089402123302,-178833#1,-178833#1
-2075,-178106,1730,0.008055503818215683,--180127#0,--180127#0
-2075,-180511,100,0.00046563605885639785,--179213,--179213
-2075,-179579,320,0.001490035388340473,--181349#1,--181349#1
-2075,-178953,189,0.0008800521512385919,-179229#0,-179229#0
-2075,-179953,91,0.000423728813559322,-178046#0,-178046#0
-2075,-180363,35,0.00016297262059973924,--180451#6,--180451#6
-2075,-178908,136,0.0006332650400447011,--177775#1,--177775#1
-2075,-179169,275,0.001280499161855094,-181293#4,-181293#4
-2075,-177588,761,0.0035434904078971876,--178863#2,--178863#2
-2075,-178345,337,0.0015691935183460607,--179924,--179924
-2075,-179604,171,0.0007962376606444403,--179273#1,--179273#1
-2075,-180148,345,0.0016064444030545726,-179073#0,-179073#0
-2075,-181233,174,0.0008102067424101322,--178185,--178185
-2075,-180607,705,0.003282734214937605,-180200,-180200
-2075,-180774,640,0.002980070776680946,-181379#1,-181379#1
-2075,-178529,820,0.0038182156826224623,-178028#6,-177493#1
-2075,-179070,286,0.0013317191283292978,--181429#1,--181429#1
-2075,-179595,237,0.001103557459489663,--178814#1,--178814#1
-2075,-179830,138,0.000642577761221829,--179245#1,--179245#1
-2075,-181088,217,0.0010104302477183832,-180249,-180249
-2075,-179397,741,0.003450363196125908,--180714,--180714
-2075,-181413,170,0.0007915813000558763,--177646#0,--177646#0
-2075,-179632,276,0.001285155522443658,-177573#0,--180170#0
-2075,-180967,348,0.0016204134848202645,--180451#1,--180451#1
-2075,-177385,41,0.00019091078413112312,-181317#2,-181317#2
-2075,-177768,188,0.0008753957906500279,-177646#0,-177646#0
-2075,-180014,491,0.0022862730489849135,-179031#1,-179031#1
-2075,-180781,603,0.002807785434904079,--177914#0,--177914#0
-2075,-177517,105,0.0004889178617992178,-181349#0,-181349#0
-2075,-180456,623,0.0029009126466753585,--178254#0,--178254#0
-2075,-180460,360,0.0016762898118830322,--177788,--177788
-2075,-177487,462,0.002151238591916558,--181372#3,--181372#3
-2075,-180270,257,0.0011966846712609424,-179664#8,-179664#8
-2075,-179440,1097,0.005108027565654684,-179848#1,-179848#1
-2075,-181502,1449,0.006747066492829205,--177573#0,--177573#0
-2075,-181158,299,0.0013922518159806296,--178202#3,--178202#3
-2075,-180126,449,0.0020907059042652265,-180397#5,-181218
-2075,-180942,32,0.0001490035388340473,--179584#0,--179584#0
-2075,-180867,386,0.0017973551871856956,-179007#13,-179007#13
-2075,-179435,643,0.002994039858446638,-178138,-178138
-2075,-180458,1031,0.004800707766809462,--181653#9,--181653#9
-2075,-178770,158,0.0007357049729931086,-181653#12,-181653#12
-2075,-177430,232,0.001080275656546843,--181429#3,--181429#3
-2075,-181656,2301,0.010714285714285714,-179664#3,-179664#3
-2075,-180058,346,0.0016111007636431364,-177549#1,-177549#1
-2075,-179971,1133,0.005275656546842988,--177896#0,--177896#0
-2075,-180145,1699,0.0079111566399702,-177456,-177456
-2075,-180436,366,0.0017042279754144161,-179094#2,-179094#2
-2075,-181630,253,0.0011780592289066865,-178499#1,--180170#1
-2075,-177586,159,0.0007403613335816725,-179462#5,-179462#5
-2075,-180013,121,0.0005634196312162414,--181349#2,--181349#2
-2075,-180895,244,0.0011361519836096108,-179664#8,-179664#8
-2075,-181090,319,0.001485379027751909,-177788,-177788
-2075,-180822,198,0.0009219593965356678,--178814#1,--178814#1
-2075,-179605,437,0.0020348295772024587,--180303#2,--180303#2
-2075,-178122,939,0.004372322592661576,-178207#0,-178207#0
-2075,-178154,877,0.004083628236170609,-180943#0,-180834
-2075,-180368,130,0.0006053268765133172,-177388#2,-177388#2
-2075,-180045,281,0.001308437325386478,-177501#0,-177501#0
-2075,-181132,213,0.0009918048053641274,-181030,-181030
-2075,-177910,145,0.0006751722853417768,--180451#2,--180451#2
-2075,-177799,267,0.0012432482771465821,-177646#0,-177646#0
-2075,-178035,362,0.0016856025330601603,--178323#0,--178323#0
-2075,-181093,202,0.0009405848388899236,-178397#13,-178397#13
-2075,-178355,1249,0.005815794375116409,--177498#0,--177498#0
-2075,-178146,730,0.003399143229651704,-181440#1,-178200
-2075,-181500,398,0.0018532315142484634,--178397#11,-177949
-2075,-177369,1691,0.007873905755261687,-178814#2,-178814#2
-2075,-179101,683,0.0031802942819891974,-179924,-179924
-2075,-177664,726,0.003380517787297448,-178702#1,-179639
-2075,-178959,328,0.001527286273048985,--177646#0,--177646#0
-2075,-179125,922,0.004293164462655988,-177896#2,-177896#2
-2075,-180050,344,0.0016017880424660086,-181653#0,-181653#0
-2075,-180376,1603,0.007464146023468057,--181653#0,--181653#0
-2075,-180984,206,0.0009592102812441796,--177638#0,--177638#0
-2075,-177394,118,0.0005494505494505495,--180397#4,-181665
-2075,-177324,468,0.0021791767554479417,--180249,--180249
-2075,-178251,461,0.002146582231327994,-177835,-177835
-2075,-180655,6264,0.02916744272676476,-178368#1,-178368#1
-2075,-180265,89,0.0004144160923821941,-180303#0,-180303#0
-2075,-178180,379,0.001764760663065748,-178046#7,-178046#7
-2075,-180811,305,0.0014201899795120135,--177388#0,--177388#0
-2075,-177542,73,0.0003399143229651704,--179000,--179000
-2075,-178754,444,0.002067424101322406,-181449,-181449
-2075,-178972,145,0.0006751722853417768,-181653#7,-181653#7
-2075,-180116,590,0.0027472527472527475,-178833#1,-178833#1
-2075,-177795,399,0.0018578878748370274,-179623,-179623
-2075,-179010,588,0.0027379400260756194,--180273#2,--180273#2
-2075,-181077,185,0.000861426708884336,--181234#2,--181234#2
-2075,-177968,229,0.001066306574781151,--177638#2,--177638#2
-2075,-179294,171,0.0007962376606444403,--179127#0,--179127#0
-2075,-181547,156,0.0007263922518159806,--178494,--178494
-2075,-179532,10230,0.0476345688210095,--181653#4,--180195
-2075,-181051,130,0.0006053268765133172,-180495#4,-180495#4
-2075,-178431,371,0.001727509778357236,--180249,--180249
-2075,-180518,224,0.0010430247718383311,-178833#1,-178833#1
-2075,-179112,389,0.0018113242689513876,--179538#1,--179538#1
-2075,-177961,420,0.001955671447196871,-180863#1,-180863#1
-2075,-178661,644,0.002998696219035202,-178138,--177329
-2075,-178681,144,0.0006705159247532129,--180397#0,-178610
-2075,-180033,1015,0.004726205997392438,-179178,-179178
-2075,-180025,772,0.003594710374371391,-181267#1,--178817
-2075,-178123,1387,0.006458372136338238,-181672#0,-181672#0
-2075,-177849,430,0.002002235053082511,--181259#4,--181259#4
-2075,-179846,357,0.0016623207301173402,--181241#3,--181241#3
-2075,-181152,1014,0.004721549636803874,--178678#1,--178678#1
-2075,-179792,875,0.004074315514993481,-179664#8,-179664#8
-2075,-180047,378,0.0017601043024771839,--177646#1,--177646#1
-2075,-181333,1530,0.0071242317005028866,-178894#0,--181343
-2075,-178406,881,0.004102253678524865,--181572,--181572
-2075,-179811,59,0.0002747252747252747,--181349#2,--181349#2
-2075,-181126,762,0.0035481467684857514,-178202#1,-178202#1
-2075,-178273,652,0.003035947103743714,-181303#1,--177329
-2075,-181581,1677,0.007808716707021792,--177782#0,--177782#0
-2075,-179306,1768,0.008232445520581114,-180969#0,-180969#0
-2075,-178946,232,0.001080275656546843,--179538#0,--179538#0
-2075,-180287,132,0.0006146395976904451,-177638#1,-177638#1
-2075,-177531,125,0.0005820450735704974,--178215,--178215
-2075,-177739,1118,0.005205811138014528,-181477#0,-180117
-2075,-178267,66,0.00030731979884522257,--180039#6,-179646
-2075,-180652,245,0.0011408083441981746,-178594#1,-178594#1
-2075,-180604,164,0.0007636431365244925,-178202#0,-178202#0
-2075,-178393,154,0.0007170795306388527,-181653#7,-181653#7
-2075,-179742,447,0.0020813931830880985,-180843#10,-180843#10
-2075,-180917,230,0.001070962935369715,--181241#1,--181241#1
-2075,-180132,113,0.0005261687465077296,--180842#1,--180842#1
-2075,-181503,108,0.0005028869435649097,-179584#3,-178174
-2075,-181362,133,0.0006192959582790092,--181241#4,--181241#4
-2075,-177903,744,0.0034643322778916,-180843#3,-179639
-2075,-180727,534,0.0024864965542931643,--177638#2,-178476
